sentence,label
Nie zamierzam tego robić.,No
"Ponieważ Ameryka musi być w stanie rozwijać się na tyle, by nie tylko zaspokajać nasze domowe potrzeby w zakresie lepszej edukacji, mieszkalnictwa i zdrowia - wszystkich tych rzeczy, których pragniemy.",No
"Jeśli powierzycie mi prezydenturę, zrobię wszystko, co konieczne, aby upewnić się, że nasze siły pozostaną najsilniejsze na świecie.",No
W zeszłym roku mieliśmy 65 miliardów dolarów deficytu - największy deficyt w historii naszego kraju - większy deficyt wydatków niż w całym ośmioletnim okresie rządów prezydenta Johnsona i prezydenta Kennedy'ego.,Yes
"Chodzi mi o to, że senator McCain wciąż używa tego przykładu, że nagle prezydent po prostu spotkałby się z kimś bez żadnych przygotowań, bez rozmów na niskim szczeblu.",No
"Wyobraźmy sobie, ilu agentów IRS będzie potrzebnych, aby dowiedzieć się o jego ukierunkowanej obniżce podatków dla klasy średniej, która wyklucza 50 milionów Amerykanów.",Yes
To nie jest takie proste.,No
"Widzę człowieka, który objął przywództwo w Job Training Partnership Act i który przekwalifikowuje ludzi w tym wysoce konkurencyjnym, zmieniającym się społeczeństwie, w którym się znajdujemy, więc jeśli ktoś straci pracę, zostanie przekwalifikowany na zasiłek - do pracy, która będzie produktywna i nie będzie musiał korzystać z jednego z wielu programów, o których mówią liberałowie.",Yes
"Nigdy nie przeprosił reportera, którego naśladował i wyśmiewał w ogólnokrajowej telewizji, a nasze dzieci to oglądały.",Yes
"Jim, miałem wspaniałe doświadczenie - nie wydawało mi się to wtedy - bycia wybranym w stanie, w którym moja legislatura była w 87 procentach demokratyczna.",No
Przysięgałem stać na straży prawa mojego stanu.,No
Jestem więc dumny z mojego wyboru.,No
A teraz chcesz zatwierdzić Partnerstwo Transpacyficzne.,Yes
"Aby przewodzić, trzeba najpierw użyć Białego Domu jako ambony do zastraszania i przewodzenia; potem trzeba wypracować konsensus, inaczej nie da się nic zrobić, i właśnie w tym miejscu jesteśmy teraz.",No
"Testy, których nie można wykryć, odbywają się pod ziemią lub w przestrzeni kosmicznej.",No
"Jeśli zatrzymamy kogoś, kto nielegalnie używa broni, muszą być tego konsekwencje.",No
Pozwól mi dokończyć...,No
"W rzeczywistości w swojej książce ""Strategia na rzecz pokoju"" zajął właściwe stanowisko.",No
Na Bliskim Wschodzie z powodzeniem pracowaliśmy nad traktatem pokojowym między Izraelem a Egiptem i związaliśmy się z Izraelem i Egiptem wspólnym potencjałem obronnym.,Yes
"Proszę, abyście dali mi szansę poprowadzenia tego wielkiego narodu, abyśmy mogli być silniejsi tutaj w domu, ponownie szanowani na świecie i mieć odpowiedzialne przywództwo, na które zasługujemy.",No
"Nadszedł czas, by zajęli się tym na poważnie.",No
"O ile mi wiadomo, ani razu nie zasugerował, by sesja Senatu rozpoczęła się od złożenia przysięgi wierności.",Yes
"Upewnienie się, że dyrektorzy generalni nie wzbogacają się dzięki temu procesowi.",No
"Nie znam go dobrze, ale byłem rozczarowany tym, jak on i jego administracja prowadzili sprawy związane z pozyskiwaniem funduszy.",No
"Myślę, że w nie wierzysz.",No
"Myślę więc, że najwyższy czas spojrzeć na sprawę Noriegi z odpowiedniej perspektywy.",No
"Cóż, oczywiście nie zgadzam się z tym, co prezydent powiedział o moich osiągnięciach i rzeczach, które powiedziałem.",No
"Powiedział, że wszyscy biedni seniorzy.",No
"Senator McCain proponuje - i to jest fundamentalna różnica między nami - 300 miliardów dolarów cięć podatkowych dla niektórych z najbogatszych korporacji i osób fizycznych w kraju, 300 miliardów dolarów.",Yes
"Mówienie, że idziemy sami, lekceważenie ich poświęceń, to oczernianie sojuszu.",No
Umyliśmy ręce od Afganistanu.,No
"Wiem, że musimy zmienić wiele umysłów, zanim dotrzemy do Ameryki.",No
Nie miało to nic wspólnego z transferem płatności od rządu za pośrednictwem wielu programów.,No
Mam obniżkę podatków.,No
"Jesteśmy jednym z pierwszych stanów, w których można pozwać HMO za odmowę odpowiedniego ubezpieczenia.",Yes
"Co dwa lata mamy testy, które sprawdzają, jak dobrze radzą sobie nasze dzieci.",No
"Jednym z powodów, dla których udało mi się pozyskać tak wiele dobrych kobiet do zespołu, była nasza rekrutacja.",No
"Nie liczy się tempo wzrostu; liczy się to, czy nas dogania, czy nie.",No
"Drugi obszar, podatki, zgadzamy się, że powinniśmy obniżyć stawki podatkowe.",No
"Dlaczego nie zatrzymamy tego szaleństwa teraz i nie wyznaczymy linii, dzięki której niebiosa pozostaną wolne od wojny?",No
"A jeśli nie możesz tam dotrzeć, po prostu uznaj, że wszyscy utknęliśmy ze sobą, ponieważ nikt nigdzie się nie wybiera, prawda?",No
"Mieliśmy politykę dobrego sąsiedztwa, tak.",No
"Ci, którzy cierpieli z powodu dyskryminacji ze względu na rasę lub płeć, z pewnością wiedzieli, że mamy problem rasowy.",No
"To po prostu tragedia w tak zamożnym narodzie jak nasz, że ostatnie cztery lata były tak trudne.",No
Prowadzą przeciwko mnie reklamy za miliony dolarów.,Yes
"Kiedy wrócił do domu i chciał zostać pielęgniarzem, musiał zacząć od zera.",No
"Mamy sytuację, w której nasze śródmieścia, Afroamerykanie, Latynosi mieszkają w nich, ponieważ jest tak niebezpiecznie.",Yes
Chcę być jak najlepszym prezydentem dla każdego Amerykanina.,No
I nie chodzi tylko o kobiety.,No
Mówisz o ośmiu latach?,No
Zamierzamy przeprowadzić wybory.,No
"I rzeczywiście, za każdym razem, gdy wzrasta, można zauważyć wzrost bezrobocia wśród mniejszości wśród młodych ludzi.",Yes
Straciliśmy 357 000 miejsc pracy w przemyśle wytwórczym.,Yes
"Musimy starać się prowadzić rozmowy, rozumiejąc, że nie rezygnujemy z opcji militarnych.",No
"Z pewnością są to osoby prowadzące małe firmy i inni, którzy rozumieją tę odpowiedzialność.",No
"i wojskowi, którym bardziej podobało się to, co było wcześniej.",No
Chciałbym uporządkować to nagranie i przejść przez nie kawałek po kawałku.,No
Ale ubezpieczenie społeczne to podatek.,No
"Cieszę się, że senator McCain przywołał historię, dwupartyjną historię naszego zaangażowania w bezpośrednią dyplomację.",No
"Ale jak dowiedzieliśmy się z tego samego raportu, który zacytowałem, Saddam Husajn oszukiwał program ""ropa za żywność"", aby pozbyć się sankcji.",Yes
"Słuchaj, jeśli Ross miałby rację, kiedy zawarlibyśmy umowę o wolnym handlu z Meksykiem, dlaczego nie poszliby tam teraz?",No
Pod rządami gubernatora Busha Teksas spadł na 50. miejsce na 50 pod względem opieki zdrowotnej - ubezpieczenia zdrowotnego dla swoich obywateli.,Yes
"Przy odrobinie przywództwa można by go tu bardzo szybko wprowadzić i wykorzystać w centrach miast i wielu innych rzeczach, i byłby piękny.",No
"Ale co najważniejsze, musimy mieć tę samą strategię, o której senator Obama powiedział, że nie zadziała, nie może zadziałać, wciąż nie przyznaje, że mylił się co do Iraku.",No
"I wyeliminowany prawdopodobnie szybciej niż nasz plan, ale chcieliśmy być tak konserwatywni, aby ludzie widzieli, jak to zrobić.",No
Zmniejszyliśmy liczebność wojska o milion czterysta tysięcy.,Yes
Spodziewamy się niższego deficytu w roku fiskalnym 1978.,No
"W międzyczasie nie ścigali Al-Kaidy, a teraz są potężniejsi niż kiedykolwiek od rozpoczęcia wojny w Afganistanie.",Yes
"Dlaczego nie miałbyś dostać tego, czego chcesz, w przeciwieństwie do tego, co jakiś lobbysta zawiera umowę, pisze mały fragment w prawie i przechodzi.",No
"Zaledwie kilka dni temu dwupartyjna komisja złożona z Republikanów i Demokratów - więcej Republikanów niż Demokratów - stwierdziła, że mój plan pozwoli zaoszczędzić przeciętnej rodzinie 1200 dolarów rocznie więcej niż plan Busha do 2000 roku, 2,2 biliona dolarów w ciągu następnych 12 lat, 400 miliardów dolarów rocznie do końca tej dekady.",Yes
Zwiększa się nawet wraz ze wzrostem.,No
"Nie chodzi tu tak bardzo o nas, jak o was i wasze rodziny oraz o to, jakiego rodzaju kraju i przyszłości pragniecie.",No
"Nigdy nie oddam weta w kwestii amerykańskiego bezpieczeństwa żadnemu innemu podmiotowi - ani narodowi, ani krajowi, ani instytucji.",No
"Zaatakował sędziego federalnego urodzonego w Indianie, któremu Donald powiedział, że nie można mu ufać w sprawie oszustwa i wymuszenia przeciwko Trump University, ponieważ jego rodzice byli Meksykanami.",Yes
"Innermountain Healthcare robi to znakomicie, Mayo Clinic robi to znakomicie, Cleveland Clinic i inni.",Yes
"Walczą z nami, ponieważ walczą o wolność.",No
"Mój spór z gubernator Clinton - można to nazwać siłowaniem się z błotem, ale myślę, że uczciwie jest skupić się na tym - jestem głęboko zaniepokojony kimś, kto demonstruje i organizuje demonstracje w obcym kraju, gdy jego kraj jest w stanie wojny.",No
"Jeśli kiedykolwiek w przyszłości zdecyduję się omówić moje głębokie chrześcijańskie przekonania, potępienie i grzeszność, skorzystam z innego forum niż Playboy.",No
"Mamy przeciwstawne relacje, które niszczą miejsca pracy i wysyłają je za granicę, podczas gdy mamy najlepszych pracowników na świecie.",Yes
"Zamiast go wysłuchać, odesłali go na emeryturę.",Yes
"Wierzę, że najlepsze dni Ameryki są przed nami, ponieważ wierzę, że przyszłość należy do wolności, a nie do strachu.",No
To mordercy i bardzo źli ludzie.,Yes
Musisz mieć obowiązkowe testy.,No
"Te, które tam są, radzą sobie dobrze.",No
"Nie będzie to wymagało cudów i nie stanie się to z dnia na dzień, ale możemy osiągnąć znacznie, znacznie lepsze wyniki, jeśli będziemy mieli odwagę się zmienić.",No
Chcę również podziękować Arizona State.,No
"W każdym miejscu, w którym jestem, rozmawiam o tym i myślę, że chcą to zrobić.",No
Tak więc widziałeś tam dziesięcioro wnuków skaczących po swoim dziadku na konwencji.,No
"Musimy skoncentrować nasze wysiłki badawczo-rozwojowe na spalaniu i wydobywaniu węgla, z bezpieczniejszymi kopalniami, ale także na czystym spalaniu.",No
"Odpowiadając więc na twoje pytanie, nie wycofujemy się ze świata, ale wycofujemy siłę roboczą, aby mogli stacjonować tutaj w Ameryce, więc jest mniej rotacji, więc życie jest łatwiejsze dla ich rodzin, a zatem jest bardziej prawdopodobne, że będziemy w stanie utrzymać ludzi w armii ochotniczej.",No
Nie dodam też ani grosza do długu.,No
Mam trzy prace na pół etatu.,No
"Sprawimy, że Ameryka znów będzie wielka, ale sprawimy, że znów będzie bezpieczna.",No
"A to, czego chcą, to możliwość skupienia się na naprawdę dużych wyzwaniach, przed którymi obecnie stoimy, i właśnie na tym starałem się skupić podczas całej kampanii.",No
To nie jest przejęcie przez rząd.,No
"Tęsknię za chodzeniem do kościoła, ale myślę, że Pan to rozumie.",No
"Właśnie dlatego przedstawiłem pięciopunktowy plan, który zapewni Ameryce 12 milionów nowych miejsc pracy w ciągu czterech lat i wzrost płac.",Yes
"Jego przeciwnik, Kostunica, wygrał wybory.",Yes
Mój plan zrównoważonego budżetu wydłuża okres funkcjonowania funduszu powierniczego Medicare o dziesięć lat.,Yes
"Jednak pogląd, że ponieważ nie organizujemy spotkań w ratuszu, usprawiedliwia to niektóre z reklam, które się pojawiły, nie tylko bezpośrednio z twojej własnej kampanii, John, ale 527 i inne organizacje, które wysuwają dość trudne oskarżenia, cóż, nie mam nic przeciwko byciu atakowanym przez następne trzy tygodnie.",No
Chcemy stabilnego świata.,No
"Uważam więc, że powinniśmy podejść do tego inaczej i porozmawiać o tym, jakie jest nasze stanowisko w danej sprawie, zamiast próbować nawzajem charakteryzować swoje motywacje.",No
Ludzie patrzą na prezydenta Stanów Zjednoczonych bardziej niż na jakąkolwiek inną osobę w Ameryce.,No
"Po pierwsze, wiele osób wciąż czeka na obniżkę podatków dla klasy średniej z 1992 roku.",Yes
Zostawiłem więc kilku wysokich przedstawicieli Indii.,No
Do dzieła.,No
"Weźmy przykład energii, o której już mówiliśmy.",No
"Myślę więc, że niektóre z tych zarzutów mijają się z celem.",No
"... jak już mówiłem, wyssane z palca.",No
"Mam wyraźne doświadczenie w przekraczaniu granic, niezależnie od tego, czy jest to Joe Lieberman, Russ Feingold, Ted Kennedy czy inni.",Yes
"Mam nadzieję, że spróbujemy jeszcze raz.",No
Nie zrobili tego.,Yes
"Widzimy to zarówno w Libanie, jak i w Ameryce Środkowej.",No
"Mamy teraz również zyski kapitałowe dla osób, które inwestują w nowe małe firmy i utrzymują inwestycję przez pięć lat.",Yes
"Być może część tego problemu wynika z faktu, że w ciągu 4 lat rządów Cartera i Mondale'a koszty leczenia w tym kraju wzrosły o 87%.",Yes
"Kto jest osobą, która wierzy, że najlepszą rzeczą dla Ameryki jest posiadanie systemu podatkowego, który jest zasadniczo sprawiedliwy?",No
"Czy jakikolwiek Amerykanin patrzący na sytuację w Ameryce Łacińskiej może czuć się usatysfakcjonowany tym, co dzieje się dzisiaj, gdy kandydat na prezydenta Brazylii czuje się w obowiązku zadzwonić - nie do Waszyngtonu podczas kampanii - ale do Castro w Hawanie, aby zdobyć poparcie zwolenników Castro w Brazylii?",No
"Każdy, kto płaci podatki, powinien otrzymać jakąś ulgę.",No
"Zarekomendowałem jednak Kongresowi - jestem pewien, że jesteś z tym zaznajomiony - ustawodawstwo, które sprawiłoby, że prokurator generalny mógłby wkroczyć i uzyskać prawo do podsłuchu w sprawach bezpieczeństwa.",No
"Ponadto niedawno, gdy ktoś zasugerował, że ustawa o bezpieczeństwie i higienie pracy powinna zostać zniesiona, gubernator Reagan odpowiedział: amen.",No
I rozpoczęte budowy domów - porównuje rozpoczęte budowy domów z rokiem ubiegłym.,No
"Oznacza to również, że masz więcej klientów.",No
Więc pozbędę się tego.,No
"Zrobię wszystko, co w mojej mocy, aby zapewnić wam dobre miejsca pracy, rosnące dochody, a waszym dzieciom dobrą edukację od przedszkola do college'u.",No
"To płyta, którą według nich mogą zagrać i którą wszyscy uwielbiają słuchać.",No
"To są fakty - które dałyby ulgi podatkowe na inwestycje i inne zachęty do ponownego inwestowania w naszych miastach, w naszym kraju.",No
"Nie może być tak, że połowa dzieci kończących studia nie może dziś znaleźć pracy lub pracy współmiernej do ich dyplomu.",Yes
Przejęli kontrolę nad Bliskim Wschodem.,No
"Myślę o człowieku, który raz chwycił mnie za ramię ze łzami w oczach i powiedział, że jego córka umiera na raka i podziękował mi za danie mu szansy na spędzenie z nią trochę czasu bez utraty pracy z powodu ustawy o urlopach rodzinnych i medycznych.",No
"A jego prognoza na następne cztery lata to kolejne deficyty, prawie tak duże.",Yes
Nie zgadzam się z filozofią podatków i wydatków.,No
"Jeszcze w styczniu 1959 r. próbowaliśmy przekonać Chiang Kai-sheka, by zmniejszył liczbę swoich żołnierzy.",Yes
Postępowanie z nimi było bardzo dobre podczas tej administracji.,No
"Jestem za proponowaną ustawą, gubernator jest jej przeciwny.",Yes
I jest to osobisty i prywatny osąd moralny.,No
"Istnieją również inne kwestie, które mają wpływ na to, jak kobiety radzą sobie w miejscu pracy.",No
Nie wysłałbym wojsk na Haiti.,No
"Za przekonanie, że prawo musi opierać się na wyższym prawie.",No
"Nie sądzę, aby ktokolwiek naprawdę wierzył, że jesteś osobą, która będzie naciskać na ropę, gaz i węgiel.",No
"Chronimy ludzi, muszą płacić.",No
"Wyjaśniliśmy, że współpracując z naszymi sojusznikami i innymi podmiotami, jesteśmy przygotowani na wszelkie przewidywalne ewentualności, które mogą zakłócić handel z tym kluczowym obszarem świata.",No
Są najlepsi - są najlepsi - mają najlepszych - jesteśmy najlepszymi eksporterami.,No
"Moim zdaniem polityka twardego pieniądza, polityka ciasnego pieniądza, polityka fiskalna tej administracji przyczyniła się do spowolnienia naszej gospodarki, co pomogło doprowadzić do recesji w latach pięćdziesiątych czwartych; co sprawiło, że recesja w latach pięćdziesiątych ósmych była dość intensywna i co nieco spowolniło naszą aktywność gospodarczą w 1960 roku.",No
"Tak więc faktem jest, że jeśli czasami myliłem twoją politykę z polityką George'a Busha, to dlatego, że w kluczowych kwestiach gospodarczych, które mają znaczenie dla Amerykanów, w polityce podatkowej, polityce energetycznej, priorytetach wydatków, byłeś energicznym zwolennikiem prezydenta Busha.",Yes
"A paraliżujące sankcje to coś, o co apelowałem pięć lat temu, kiedy byłem w Izraelu, przemawiając na konferencji w Herzliya.",Yes
Musimy przywrócić zaufanie.,No
"Czują się tak, jakby wreszcie mieli administrację, która potraktuje tę kwestię poważnie.",No
Największym zagrożeniem dla Stanów Zjednoczonych jest zdobycie broni jądrowej przez terrorystów.,No
"Od 1965 roku głosowałem osiem, dziesięć razy.",No
Największa pojedyncza podwyżka podatków w historii naszego kraju miała miejsce w 1977 roku.,Yes
"Wracając do twojego pytania, Nikki, nie mamy obecnie najlepszej współpracy na świecie.",No
"Czy to pokazuje, że komunizm ma większą siłę przyciągania, czy że wolność ma większą siłę przyciągania?",No
"Oznacza to zajęcie się problemami niesprawiedliwości i nierówności na tle rasowym i etnicznym tutaj, w domu, ponieważ we wszystkich innych miejscach na świecie, gdzie borykają się z tymi strasznymi problemami, kiedy czują nadzieję, często dzieje się tak dlatego, że widzą w nas odbicie swojego potencjału.",No
"Podwyższając podatki w ten sposób, opodatkowujesz twórców miejsc pracy, a to nie jest sposób na utrzymanie miejsc pracy tutaj.",No
"Odpowiedź na twoje pytanie, dlaczego nie chodzę do kościoła, jest bardzo prosta.",No
"I to są znane rezerwy ropy naftowej, znane dostawy.",No
Teraz to przejście musi odbyć się w odpowiedzialny sposób.,No
"To jest najbliższe dobrowolności, jakie kiedykolwiek spotkałem w ZUS.",No
A to oznacza obniżki podatków dla klasy średniej.,No
Używamy teraz więcej wojska w zakresie interwencji.,Yes
"Teraz rząd federalny odwróci się i powie: cóż, macie ten problem; teraz przekażemy wam pieniądze na jego rozwiązanie.",No
"Nadal uważam, że było to słuszne posunięcie.",No
"Teraz są to 2 zaangażowane osoby, więc może jeśli połączysz je razem, zrobią to.",No
"Kiedy myślimy o Rosji, pamiętajmy, że myślimy teraz o wielu krajach.",No
Nie możemy umieścić procesu pokojowego na Bliskim Wschodzie w naszym harmonogramie.,No
"A to, co stało się z niektórymi przepisami, które zostały uchwalone za kadencji prezydenta, spowodowało, że regulacje stały się nadmierne, a to zaszkodziło - zaszkodziło gospodarce.",Yes
"I przez resztę mojej minuty, chcę zrobić bardzo krótki komentarz w odniesieniu do Saddama Husseina.",No
"Dlatego hasłem mojej kampanii jest ""Silniejsi razem"", ponieważ uważam, że jeśli będziemy pracować razem, jeśli przezwyciężymy podziały, które czasami nastawiają Amerykanów przeciwko sobie, a zamiast tego postawimy sobie wielkie cele - a ja postawiłem sobie wielkie cele, aby gospodarka pracowała dla wszystkich, a nie tylko dla tych na szczycie, upewniając się, że mamy najlepszy system edukacji od przedszkola do college'u i czyniąc go przystępnym cenowo, i wiele więcej.",No
"Obliczyłem koszty tego, co zamierzam zrobić.",No
"Dlatego jestem jedynym kandydatem, który od samego początku tej kampanii miał plan, który pomoże nam ożywić kraj węgla, ponieważ ci górnicy, ich ojcowie i dziadkowie wykopali ten węgiel.",No
"Popieram ustawę rolną, ustawę rolną z 1985 r., a wydatki idą w dobrym kierunku.",No
"Czy to oznacza, że Saddam Husajn był 10 razy ważniejszy niż Osama bin Laden - niż, przepraszam, Saddam Husajn ważniejszy niż Osama bin Laden?",No
Przeprowadziłem Olimpiadę i zrównoważyłem budżet.,No
"Jeśli należysz do około 20% najniżej zarabiających, otrzymasz rozszerzoną ulgę podatkową.",Yes
"Nasza ziemia jest wspaniała, a jednym z powodów jest to, że jesteśmy wolni.",No
"Przede wszystkim uważam, że ważne jest, aby głosowanie było bardziej dostępne.",No
"Nazywa to outsourcingiem, aby zatrzymać outsourcing.",No
Polityka prezydenta była realizowana przez ostatnie cztery lata i nie przywróciła Amerykanom pracy.,Yes
"Myślę, że można osiągnąć 5% lub 6%.",No
"W przeciwnym razie, przy stałym tempie wzrostu gospodarczego - a panowie Nixon i Rockefeller podczas spotkania powiedzieli, że pięcioprocentowy wzrost gospodarczy przyniósłby do 1962 roku dziesięć miliardów dolarów dodatkowych wpływów podatkowych.",Yes
"Jeśli zarabiasz więcej niż 25 000 USD rocznie, nie otrzymasz ani grosza pomocy w ramach propozycji Busha dotyczącej leków na receptę przez co najmniej cztery do pięciu lat, a następnie zostaniesz wepchnięty do Medicare - do planu HMO lub firmy ubezpieczeniowej, i nie ma limitu składek, odliczeń ani żadnych warunków.",Yes
"Byłaby to wojna na szerszą skalę, po której Stany Zjednoczone mogłyby być zmuszone do powrotu.",No
"To jest podejście, które musimy przyjąć, aby doprowadzić Amerykę do zrównoważonego budżetu.",No
"Uważam, że należy szanować właścicieli domów i ich prawo do posiadania broni, jeśli sobie tego życzą.",No
"Nie masz gwarancji, że dostaną pracę.",No
"Wiem, jak to zrobić.",No
"Wolę, żeby zostało tu trochę miejsc pracy, niż żeby wszystko zmierzało na południe.",No
W '17 imploduje samoistnie.,Yes
"Przewiduje się, że mogą one zrujnować budżet o 900 miliardów dolarów.",Yes
"Ale myślę, że nasze poparcie wśród tych, którzy są kluczowi dla wyborów, jest dość stabilne.",No
Podwoiła się ona w ciągu ostatnich ośmiu lat.,Yes
"Nie jesteśmy w stanie konsumować tego, co jesteśmy w stanie wyprodukować w czasie, gdy Związek Radziecki osiąga ogromne zyski gospodarcze.",Yes
"Rozszerzyliśmy Pell Grants dla milionów ludzi, w tym milionów młodych kobiet, w całym kraju.",Yes
"Umieść te miejsca pracy w centrach miast, zamiast zawierać umowy dyplomatyczne i wysyłać je do Chin, gdzie pracę wykonują więźniowie.",No
Znam naszych sojuszników i mogę z nimi bliżej współpracować.,No
"Wykazałeś się niezależnością - godną pochwały niezależnością - w niektórych kluczowych kwestiach, takich jak na przykład tortury, i jestem ci za to ogromnie wdzięczny.",No
Potem spędziliśmy z nimi dużo czasu.,No
"Myślę, że ustawa rolna, którą krytykuje, była dobrym, wybitnym aktem prawnym.",No
"Pracowałem bardzo ciężko i byłem bardzo dumny, że zostałem ponownie wybrany w Nowym Jorku z jeszcze większym marginesem niż za pierwszym razem.",Yes
Czy prawo kobiety do wyboru będzie chronione?,No
"Ale myślałem, że to będzie dużo kosztować - myślę, że jest na to lepszy sposób.",No
Walczyłem z tym jako senator.,Yes
"Uważam więc, że Ameryka jest mniej bezpieczna.",No
"Myślę, że każdy, kto wchodzi na tę arenę polityczną i musi codziennie stawiać wam czoła, zasługuje na słowa uznania.",No
"Naiwne i niebezpieczne jest przyjmowanie polityki, którą zasugerował niedawno, czyli utrzymywanie dwustronnych stosunków z Koreą Północną.",No
Musimy przyspieszyć proces zatwierdzania leków.,No
"Myślę, że trzymanie się starych sposobów i starego argumentu, że środowisko i gospodarka są w konflikcie, jest naprawdę przestarzałe.",No
"Jestem pierwszym gubernatorem, który to posprząta.",Yes
Ktoś nazwał ich inaczej.,No
"Jest to jeden z powodów, dla których mamy najniższy wskaźnik morderstw spośród wszystkich stanów przemysłowych w kraju.",Yes
"Myślę, że mogła to być jedna z reklam mojego przeciwnika.",No
"Mówię o odebraniu broni gangom i ludziom, którzy jej używają.",No
Powinniśmy mieć więcej debat.,No
"Oczywiście jest to zarzut, który zawsze stawia się każdemu gubernatorowi ubiegającemu się o prezydenturę.",No
"Panie Hankins, nie czuję się z tym dobrze i uważam, że powinniśmy mieć ustawę o prawach pacjenta, aby odebrać HMO decyzje medyczne i oddać je z powrotem lekarzom i pielęgniarkom.",No
"Po prostu nie chcemy, aby ponownie wzrosła.",No
"Jednocześnie uważam, że przekonanie Amerykanów, że będziemy musieli ograniczyć korzystanie z prywatnych samochodów, będzie wymagało dramatycznych działań tego rodzaju.",No
"Opowiadają się za zupełnie innym podejściem do problemów, przed którymi stoi ten kraj w kraju i za granicą.",No
I to będzie trudne.,No
"Ich przysięga Hipokratesa wymagałaby od nich zapewnienia opieki, a prawo już istniało.",Yes
"Zrobiliście wszystko, co w waszej mocy, by zlikwidować ustawę o czystej wodzie",Yes
Obciążenie podatkowe nie zmniejszyło się.,Yes
"Podniósł jednak kwestię mojego ojca i powiedział: cóż, twój ojciec, Prescott Bush, był przeciwko McCarthy'emu, powinieneś się wstydzić, McCarthyism.",No
Dokładnie tego chce Kim Dzong Il.,No
Chcą być wolni.,No
"Uważam, że wszyscy płacą za dużo, ale myślę, że ten pomysł, że można wyjść i - potem uderza we mnie za zawetowanie ustawy podatkowej.",No
"Oprócz siły militarnej musimy zadbać o to, by gospodarka tego kraju nadal się rozwijała.",No
Młodzi ludzie patrzą na nas.,No
"Dlatego już pierwszego dnia uznam ich za manipulatorów walutowych, co pozwoli nam stosować cła tam, gdzie zabierają miejsca pracy.",No
"I musimy wykonać wiele pracy w Afryce, aby promować demokrację i handel, a jest kilka - wiceprezydent wspomniał, że Nigeria jest raczkującą demokracją.",No
"Cóż, nie znam idealnego rozwiązania.",No
"Po raz pierwszy w XX wieku prezydent dokonał tego przez wszystkie cztery lata i dlatego nie chcę, abyśmy wywalili wielką dziurę w deficycie programem podatkowym, za który nie możemy zapłacić, więc stopy procentowe wzrosną i będziesz musiał spłacić wyższymi stopami procentowymi to, co rzekomo uzyskasz w obniżce podatków, więc mówię, abyś nadal pracował nad rozszerzeniem rynków.",Yes
"I ważne jest, abyśmy nie dawali prawa weta Organizacji Narodów Zjednoczonych lub komukolwiek innemu w działaniu w naszym interesie.",No
Na moje biurko trafiło kilka trudnych spraw.,No
"Mogę powiedzieć, że to powszechne.",No
"Spotkałem żony, które wspierały swoich mężów lub odwrotnie, kiedy w końcu się przełamały i pozwoliły sobie żyć tym, kim były, kim czuły, że stworzył je Bóg.",No
Ale ostatecznie Syryjczycy będą musieli sami określić swoją przyszłość.,No
Musieliśmy uzyskać ich zgodę.,No
"Więc tak, myślę, że już czas.",No
Kiedyś tam byliśmy.,No
"A powodem, dla którego było to tak ważne - i jest to świadectwo tego, jak przywróciliśmy amerykańską wiarygodność i siłę na całym świecie - jest to, że musieliśmy upewnić się, że wszystkie kraje w tym uczestniczą, nawet kraje takie jak Rosja i Chiny.",No
Mniej skarg na wodę odkąd jestem prezesem.,Yes
Te nominacje są dożywotnie.,No
"Kiedy gubernator Romney mówi o tej radzie, na przykład o niewybieralnej radzie, którą stworzyliśmy, to jest to grupa ekspertów w dziedzinie opieki zdrowotnej, lekarzy itp.",No
"Uważają, że musimy mieć silne granice.",No
"Ale Americans with Disabilities Act, mówiąc o rozsądnym i sensownym ustawodawstwie dotyczącym praw obywatelskich, był najważniejszym aktem prawnym uchwalonym w dzisiejszych czasach, więc mamy coś więcej niż tylko problem techniczny.",No
"Ale widzisz, moją podstawową filozofią jest zapewnienie władzom lokalnym i stanowym jak największej kontroli.",No
"Robię to, ponieważ jest to odpowiedzialność przywództwa, robię to, ponieważ musimy wspólnie rozwiązać ten problem.",No
"Dostrzegał mądrość - dopóki nie nadeszły prawybory Demokratów i Howard Dean, kandydat antywojenny, nie zaczął go wyprzedzać, a on nie zmienił stanowiska.",Yes
"Nawiasem mówiąc, jeśli senator Kennedy się z tym nie zgadza, powinien wskazać, gdzie jego zdaniem te polityki różnią się od tych, które popiera dzisiaj.",No
Spójrzmy na mieszkańców Haiti.,No
"Organizacja Narodów Zjednoczonych, Kofi Annan, zaoferowała pomoc po upadku Bagdadu.",No
"Zamierzamy przywrócić dyscyplinę fiskalną, którą mieliśmy w latach 90-tych.",No
"Lekarze wydają recepty, zalecają terapie, a następnie ich zalecenia są unieważniane przez HMO i firmy ubezpieczeniowe.",Yes
"Jedną z rzeczy, które zrobiliśmy, jest to, że zaczęliśmy przekształcać nasze wojsko.",Yes
To właśnie zrobimy.,No
"Wolałbym, gdybyś dał mi 2 złe wybory...",No
"Więc jeśli masz 60 lat lub około 60 lat lub więcej, nie musisz słuchać dalej.",No
"Czterdzieści trzy - więcej niż to - stany mają to, jak sądzę.",Yes
"Myślę, że warto zauważyć, że w ciągu dwóch lat, kiedy byłem prezydentem, zawetowałem pięćdziesiąt sześć ustaw.",Yes
Opowiadam się za wyższymi wynagrodzeniami dla nauczycieli.,No
