sentence,label
"Mamy co dwa lata testów, które sprawdzają, jak dobrze sobie radzą nasze dzieci.",No
"Teraz jednym z powodów, dla których mogłem skłonić tak wiele dobrych kobiet do bycia częścią tego zespołu, było nasze wysiłki rekrutacyjne.",No
"Jego tempo wzrostu nie jest tym, co się liczy;Chodzi o to, czy nas dogania i nie nadrabia nas.",No
"Drugi obszar, opodatkowanie, zgadzamy się, powinniśmy obniżyć stawki podatkowe.",No
Dlaczego nie zatrzymamy teraz tego szaleństwa i nie narysujemy linii i nie będziemy wolne od wojny?,No
"A jeśli nie możesz się tam dostać, po prostu rozpoznaj, że wszyscy utknęliśmy ze sobą, ponieważ nikt nigdzie się nie wybiera, prawda?",No
"Tak, mieliśmy dobrą politykę sąsiadów, tak.",No
"Ci, którzy cierpiały z powodu dyskryminacji z powodu rasy lub seksu, z pewnością wiedzieli, że mamy problem rasowy.",No
"To tylko tragedia w narodzie tak dobrze prosperującej jak nasza, że ostatnie cztery lata były tak trudne.",No
Prowadzą przeciwko mnie miliony dolarów reklam.,Yes
"Kiedy wrócił do domu i chciał zostać pielęgniarką, musiał zacząć od zera.",No
"Mamy sytuację, w której mamy nasze wewnętrzne miasta, Afrykańscy- Amerykanie, Latynosy mieszkają, że będzie to tak niebezpieczne.",Yes
"Chcę być najlepszym prezydentem, jaki mogę być dla każdego Amerykanina.",No
I nie chodzi tylko o kobiety.,No
Mówisz o ośmiu latach?,No
Dokonamy wyborów.,No
"I rzeczywiście, za każdym razem, gdy się wzrosło, przekonasz się, że istnieje wzrost bezrobocia mniejszości wśród młodych ludzi.",Yes
Straciliśmy 357 000 miejsc pracy w produkcji.,Yes
"Musimy spróbować rozmawiać, rozumiejąc, że nie usuwamy opcji wojskowych ze stołu.",No
"Z pewnością są to ludzie i inne małe biznes, a oni rozumieją tę odpowiedzialność.",No
"A wojsko, które bardziej podobało się tak, jak kiedyś.",No
Chciałbym wyczyścić płytę i przejść przez kawałek po kawałku.,No
Ale ubezpieczenie społeczne to podatek.,No
"I cieszę się, że senator McCain przywołał historię, dwustronną historię USA angażując się w bezpośrednią dyplomacją.",No
"Ale jak dowiedzieliśmy się w tym samym raporcie, który zacytowałem, Saddam Hussein grał program olejowy dla foodów, aby pozbyć się sankcji.",Yes
"Spójrz, gdyby Ross miał rację, gdy otrzymamy umowę o wolnym handlu z Meksykiem, dlaczego nie mieliby tam teraz znaleźć się tam?",No
Pod gubernatorem Bushem Teksas zatopił się na 50. miejscu w opiece zdrowotnej - w ubezpieczeniu zdrowotnym dla swoich obywateli.,Yes
"I przy odrobinie przywództwa, dostaniesz go bardzo szybko i można go użyć do wewnętrznych miast i wielu innych rzeczy, i byłoby to piękne.",No
"Ale co najważniejsze, musimy mieć tę samą strategię, o której senator Obama nie zadziała, nie może działać, wciąż nie przyznaje, że się mylił wobec Iraku.",No
"I wyeliminowani prawdopodobnie szybciej niż nasz plan, ale chcieliśmy być tak konserwatywni, że ludzie zobaczą, jak.",No
"A może część tego problemu jest to, że w ciągu 4 lat kosztów leczenia administracji Carter-Mondale w tym kraju wzrosła o 87 procent.",Yes
"Kim jest osoba, która wierzyła, że najlepszą rzeczą dla Ameryki jest - jest posiadanie systemu podatkowego, który jest zasadniczo sprawiedliwy?",No
"Czy każdy Amerykanin patrzy na sytuację w Ameryce Łacińskiej, może być zadowolony z tego, co dzieje się dzisiaj, kiedy kandydat na prezydencję Brazylii uważa, że konieczne jest zadzwonienie - nie w Waszyngtonie podczas kampanii - ale na Castro w Hawanie, aby odebraćWsparcie zwolenników Castro w Brazylii?",No
"Każdy, kto płaci podatki, powinien uzyskać ulgę.",No
"Uhh - poleciłem jednak Kongresowi - jestem pewien, że znasz to - ustawodawstwo, które by to zrobili - uhh - bardzo uhh - właściwe - we właściwy sposób, aby prokurator generalny mógł wejść i wejść do środka prokuratora generalnegoUzyskaj prawo do podsłuchu w sprawach bezpieczeństwa.",No
"Ponadto, gdy ktoś zasugerował, że ustawa o bezpieczeństwie i zdrowia zawodowym powinna zostać zniesiona, gubernator Reagan odpowiedział, Amen.",No
I startów mieszkalnych - porównuje mieszkanie zaczynają się od zeszłego roku.,No
"Oznacza to również, że masz więcej klientów.",No
Więc się tego pozbędę.,No
"Zrobię wszystko, co w mojej mocy, aby upewnić się, że masz dobrą pracę, z rosnącymi dochodami, że twoje dzieci mają dobre wykształcenie od przedszkola po studia.",No
"To płyta, którą według nich mogą grać, w które wszyscy uwielbiają słyszeć.",No
To są fakty - które dałyby ulgi podatkowe i inne zachęty do reinwestowania w naszych miastach w naszym kraju.,No
"Nie możesz mieć dzieci wychodzących ze studiów, połowa z nich nie może dziś znaleźć pracy ani pracy, która jest współmierna do ich dyplomu.",Yes
Przejęli Bliski Wschód.,No
"Myślę o człowieku, który raz mnie złapał za ramię ze łzami w oczach i powiedział, że jego córka umiera na raka, a on podziękował mi za danie mu szansę spędzenia z nią bez utraty pracy z powodu rodziny i medycznychOpuść Ustawa.",No
"Jego prognozę na następne cztery lata to więcej deficytów, prawie tak duże.",Yes
Nie zgadzam się z filozofią podatkową.,No
"Próbowaliśmy przekonać Chiang Kai-Shek dopiero w styczniu 1959 r., Aby zmniejszyć liczbę żołnierzy, które ma na nich.",Yes
Rekord w ich obsłudze był bardzo dobry podczas tej administracji.,No
"Jestem za to proponowane prawo, gubernator jest przeciwny.",Yes
"I jest to osobisty i prywatny, moralny sąd.",No
"Teraz istnieją inne problemy, które mają wpływ na to, jak kobiety odnoszą sukces w miejscu pracy.",No
Nie wysłałbym żołnierzy na Haiti.,No
"Dla przekonania, że prawo musi opierać się na wyższym prawie.",No
"Nie sądzę, żeby ktokolwiek naprawdę wierzył, że jesteś osobą, która będzie naciskać na ropę, gaz i węgiel.",No
"Chronimy ludzi, muszą zapłacić.",No
"Wyjaśniliśmy, że współpraca z naszymi sojusznikami i innymi, że jesteśmy przygotowani do rozwiązania wszelkiej przewidywalności, która może przerwać handel z tym kluczowym obszarem świata.",No
Są najlepsi - są najbardziej - mają najlepsze - jesteśmy najlepszymi eksporterami.,No
"Moim osądem, twarde pieniądze, polityka wąskich pieniędzy, polityka fiskalna tej administracji przyczyniła się do spowolnienia w naszej gospodarce, co pomogło przynieść recesję pięćdziesiąt cztery;co sprawiło, że recesja pięćdziesiąt osiem dość intensywnych i która nieco spowolniła naszą działalność gospodarczą w 1960 r.",No
"Tak więc faktem jest, że jeśli od czasu do czasu pomyliłem twoją politykę z polityką George'a Busha, to dlatego, że w podstawowych kwestiach gospodarczych mają znaczenie dla narodu amerykańskiego, polityki podatkowej, polityki energetycznej, priorytetów wydatków, byłeś aenergiczny zwolennik prezydenta Busha.",Yes
"A kalekie sankcje to coś, co nazywałem pięć lat temu, kiedy byłem w Izraelu, przemawiając na konferencji Herzliya.",Yes
Musimy przywrócić zaufanie.,No
"Czują się, jakby w końcu mieli administrację, która miała poważnie potraktować ten problem.",No
To jest - największym zagrożeniem dla Stanów Zjednoczonych jest terrorysta zdobywający broń nuklearną.,No
"Głosowałem osiem, dziesięć razy od 1965 roku.",No
W rzeczywistości największy wzrost podatku w historii naszego narodu miał miejsce w 1977 r.,Yes
"Teraz, aby wrócić do pytania, Nikki, nie otrzymujemy dziś najlepszej współpracy na świecie.",No
"Czy to pokazuje, że komunizm ma większe ciągnięcie, czy wolność ma większe pociągnięcie?",No
"Oznacza to rozwiązywanie problemów niesprawiedliwości i nierówności, wzdłuż rasy i pochodzenia etnicznego tutaj w domu, ponieważ we wszystkich innych miejscach na całym świecie, gdzie mają te straszne problemy, kiedy czują nadzieję, często dlatego, że widząw nas odzwierciedlenie ich potencjału.",No
"I tak, jak podajesz takie podatki, opodatkowasz twórców miejsc pracy i nie tak trzymasz tu pracy.",No
"Odpowiedź na twoje pytanie jest bardzo prosta, dlaczego nie chodzę do kościoła.",No
"I to znane rezerwy oleju, znane zapasy.",No
Teraz to przejście musi odbyć się w sposób odpowiedzialny.,No
"To najbliżej, jakim kiedykolwiek doszedłem do nic dobrowolnego z ubezpieczeniem społecznym.",No
A to oznacza obniżki podatków dla klasy średniej.,No
Używamy teraz wojska bardziej pod względem zakazu.,Yes
"Teraz rząd federalny odwróci się i powie, że masz ten problem;Teraz przekazamy ci pieniądze, aby to zrobić.",No
"Nadal uważam, że to było właściwe.",No
"Teraz są dwoma zaangażowanymi ludźmi, więc może jeśli ich zebrasz, zrobili to.",No
"Kiedy myślimy o Rosji, pamiętaj, że teraz myślimy o wielu krajach.",No
Nie możemy postawić procesu pokojowego na Bliskim Wschodzie w naszym harmonogramie.,No
"A to, co stało się z niektórymi przepisami, które zostały uchwalone podczas kadencji prezydenta, widziałeś, jak regulacja stała się nadmierna i jest zraniona - to zraniło gospodarkę.",Yes
A przez resztę mojej minuty chcę tutaj bardzo krótki komentarz w zakresie Saddama Husseina.,No
"Właśnie dlatego hasło mojej kampanii jest „silniejsze razem”, ponieważ myślę, że jeśli pracujemy razem, jeśli pokonamy podział, który czasami ustawia Amerykanów przeciwko sobie, a zamiast tego robimy kilka wielkich celów - i przedstawiłem trochę niektórychWielkie cele, zachęcanie gospodarki do pracy dla wszystkich, nie tylko tych na szczycie, upewniając się, że mamy najlepszy system edukacji od przedszkola po college i sprawiają, że jest to niedrogie i wiele innych.",No
"Kosztowałem to, co zamierzam zrobić.",No
"Dlatego jestem jedynym kandydatem od samego początku tej kampanii, który miał plan pomóc nam ożywić kraj węglowy, ponieważ ci górnicy, ich ojcowie i ich dziadkowie wykopują ten węgiel.",No
"Wspieram rachunek za rolnictwo, rachunek za rolnictwo z 1985 r. I wydatków zmieniają się we właściwym kierunku.",No
"Czy to oznacza, że Saddam Hussein był 10 razy ważniejszy niż Osama Bin Laden - niż, przepraszam, Saddam Hussein ważniejszy niż Osama Bin Laden?",No
Prowadziłem Olimpiadę i zrównoważłem budżet.,No
"Jeśli jesteś częścią - z najniższych 20% osób zarabiających, otrzymasz rozszerzoną ulgę podatkową dochodową.",Yes
"Nasza jest świetna kraina i jednym z powodów, dla których jesteśmy wolni.",No
"Przede wszystkim uważam, że ważne jest, aby głosowanie było bardziej dostępne.",No
"Wiesz, że nazywa to outsourcingiem do utrzymania - przestań outsourcing.",No
Polityka prezydenta została wykonana w ciągu ostatnich czterech lat i nie odłożyli Amerykanów z powrotem do pracy.,Yes
"Myślę, że możesz przejść do 5 procent lub 6 procent.",No
"W przeciwnym razie, przy stałym tempie wzrostu gospodarczego - a pan Nixon i pan Rockefeller na ich spotkaniu stwierdzili, że pięcioprocentowy wzrost gospodarczy przyniesie dodatkowe przychody z podatków z 1962 r.",Yes
"Jeśli zarabiasz więcej niż 25 000 $ rocznie, nie dostaniesz ani grosza w ramach propozycji leku na receptę Busha przez co najmniej cztery do pięciu lat, a następnie jesteś zmuszony do Medicare - do planu HMO lub firmy ubezpieczeniowej,i nie ma ograniczeń dla składek, odliczeń ani żadnego z warunków.",Yes
"Byłaby to szersza wojna, którą Stany Zjednoczone mogły wrócić.",No
"Jest to podejście, które musimy podjąć, aby Ameryka do zrównoważonego budżetu.",No
"Myślę, że właściciele domów muszą być szanowani, a ich prawo do posiadania broni, jeśli chcą.",No
"Nie gwarantujesz, że dostaną pracę.",No
"Wiem, jak to zrobić.",No
"Wolałbym pozostać tutaj trochę pracy, niż zobaczyć wszystko na południe, widzisz?",No
W 1917 r. Wprowadza się sam.,Yes
"Prognozowano, że mogliby uprzedzić budżet o 900 miliardów dolarów.",Yes
"Ale myślę, że nasze poparcie wśród tych, którzy - są kluczowe dla wyborów, było dość stabilne.",No
W ciągu ostatnich ośmiu lat podwoiło się.,Yes
"Nie jesteśmy w stanie spożywać tego, co jesteśmy w stanie wyprodukować w czasie, gdy Związek Radziecki ma wielkie korzyści ekonomiczne.",Yes
"Rozszerzyliśmy granty Pell dla milionów ludzi, w tym miliony młodych kobiet, w całym kraju.",Yes
"Umieść te prace w wewnętrznych miastach zamiast zawierać umowy dyplomatyczne i wysyłać je do Chin, gdzie pracuje praca więzienna.",No
Znam naszych sojuszników i mogę z nimi znacznie bliżej pracować.,No
"Teraz pokazałeś niezależność - godną pochwały niezależność, na przykład w niektórych kluczowych kwestiach, takich jak tortury, i dam ci ogromne uznanie.",No
"I wiesz, że spędziliśmy z nimi dużo czasu.",No
"Myślę, że ustawa o gospodarstwie, którą krytykuje, był dobrym przepisami, znakomitym przepisami.",No
"Pracowałem bardzo ciężko i byłem bardzo dumny z tego, że zostałem ponownie wybrany w Nowym Jorku z jeszcze większym marginesem niż po raz pierwszy.",Yes
Czy prawo kobiety do wyboru będzie chronione?,No
"Ale pomyślałem, że to będzie kosztowało dużo - myślę, że jest lepszy sposób na zrobienie tego.",No
Walczyłem z tym jako senator.,Yes
"Uważam więc, że Ameryka jest mniej bezpieczna.",No
"Myślę, że człowiek, który dostanie się na tę arenę polityczną i musi stawić czoła na co dzień, zasługuje na słowo pochwały.",No
"Naiwne i niebezpieczne jest przyjmowanie polityki, którą zasugerował pewnego dnia, która ma mieć dwustronne stosunki z Koreą Północną.",No
Musimy przyspieszyć proces zatwierdzania leku.,No
"Myślę, że trzymanie starych sposobów i starego argumentu, że środowisko i gospodarka są w konflikcie, jest naprawdę przestarzałe.",No
"Jestem pierwszym gubernatorem, który go wyczyścił.",Yes
Ktoś nazwał je czymś innym.,No
"Jest to jeden z powodów, dla których mamy najniższy wskaźnik morderstwa w dowolnym państwie przemysłowym w kraju.",Yes
"Myślę, że mogło to być jedna z reklam mojego przeciwnika.",No
"Cóż, mówię o zabieraniu broni gangów i ludzi, którzy ich używają.",No
Powinniśmy mieć więcej debat.,No
"Oczywiście jest to zarzut, który zawsze jest dokonywany przeciwko każdemu gubernatorowi, który biegnie o prezydenturę.",No
"Panie Hankins, nie czuję się z tym dobrze i myślę, że powinniśmy mieć kartę praw pacjenta, aby odebrać decyzje medyczne od HMO i oddać je lekarzom i pielęgniarkom.",No
"Po prostu nie chcemy widzieć, jak się wraca.",No
"Ale jednocześnie myślę, że tak dramatyczna miara, aby przekonać naród amerykański, że będziemy musieli ograniczyć korzystanie z prywatnego samochodu.",No
"Ograniczają zupełnie inne podejście do problemów, przed którymi stoi ten kraj w kraju i za granicą.",No
I będzie ciężko.,No
"Ich hipokratyczna przysięga wymagałaby od nich opieki, a w książkach było już prawo.",Yes
"Zrobiłeś wszystko, co mogłeś, aby zabić ustawę o czystej wodzie",Yes
Obciążenie podatkowe na nich nie spadły.,Yes
"Ale podniósł pytanie mojego ojca i powiedział: no cóż, twój ojciec, Prescott Bush, był przeciwko McCarthy'emu, powinieneś wstydzić się siebie, McCarthyism.",No
Właśnie tego chce Kim Jong Il.,No
Chcą być wolni.,No
"Myślę, że wszyscy płacą za dużo, ale myślę, że ten pomysł, że możesz wyjść i - potem uderza mnie za zawetowanie rachunku podatkowego.",No
"Oprócz siły militarnej musimy zobaczyć, że gospodarka tego kraju stale rośnie.",No
Młodzi ludzie nas szukają.,No
"Dlatego pierwszego dnia oznaczę je manipulatorem walutowym, który pozwala nam zastosować taryfy, w których podejmują pracę.",No
"I musimy wykonać dużo pracy w Afryce, aby promować demokrację i handel, a są niektóre - wiceprezydent wspomniał, że Nigeria jest nowo powstającą demokracją.",No
"Cóż, nie znam żadnego idealnego rozwiązania.",No
"Po raz pierwszy w XX wieku prezydent zrobił to przez wszystkie cztery lata i dlatego nie chcę, abyśmy zdmuchowali wielką dziurę w deficycie z programem podatkowym, za które nie możemy zapłacić, więc twoje stopy procentoweWzrosisz, a będziesz musiał spłacić wyższe stopy procentowe to, co rzekomo dostaniesz w obniżce podatku, więc mówię, że kontynuuj rozszerzenie rynków.",Yes
"I ważne jest, abyśmy nie zapewniali weto władzy ONZ ani nikomu innymi działającymi w naszych interesach.",No
Na moim biurku pojawiły się trudne przypadki.,No
"Mogę ci powiedzieć, to jest pełne.",No
"I spotkałem żony, które popierają swoich mężów lub odwrotnie, kiedy w końcu się wybuchli i pozwolili sobie na żyć, kim byli, kim czuli, że Bóg je stworzył.",No
Ale ostatecznie Syryjczycy będą musieli określić własną przyszłość.,No
Musieliśmy uzyskać ich zgodę.,No
"Tak, myślę - myślę, że nadszedł czas.",No
Kiedyś tam byliśmy.,No
"Powodem jest to, że był tak ważny - i jest to świadectwo tego, jak przywróciliśmy amerykańską wiarygodność i siłę na całym świecie - musieliśmy upewnić się, że wszystkie kraje uczestniczyły, nawet kraje takie jak Rosja i Chiny.",No
"Mniej skarg wodnych, odkąd jestem prezydentem.",Yes
Te spotkania są na całe życie.,No
"To - kiedy gubernator Romney opowiada o tej radzie, na przykład niewybrana rada, którą stworzyliśmy, co to jest, jest grupa ekspertów ds. Opieki zdrowotnej, lekarzy itp.Ogólna opieka w systemie?",No
"Uważają, że musimy mieć silne granice.",No
"Ale ustawa Amerykanie z niepełnosprawnością, mówiąc o rozsądnych i rozsądnych przepisach dotyczących praw obywatelskich, była najważniejszym aktem przepisów przyjętych w czasach współczesnych, więc mamy coś więcej niż problem techniczny.",No
"Ale widzisz, moją podstawową filozofią jest jak najwięcej kontroli lokalnego i stanowego.",No
"Robię to, ponieważ jest to odpowiedzialność za przywództwo, robię to, ponieważ musimy razem rozwiązać ten problem.",No
"Widział mądrość-dopóki nie pojawił się Demokrata, a Howard Dean, antywojenny kandydat, zaczął zyskać na nim i zmienił pozycje.",Yes
"Nawiasem mówiąc, jeśli senator Kennedy się nie zgadza, powinien wskazać, gdzie uważa, że te polityki różnią się od tych, które dziś opowiada.",No
I patrzysz na mieszkańców Haiti.,No
Organizacja Narodów Zjednoczonych Kofi Annan zaoferowała pomoc po upadku Bagdadu.,No
"Zamierzamy przywrócić dyscyplinę fiskalną, którą mieliśmy w latach 90.",No
"Lekarze udzielają recept, zalecają leczenie, a następnie ich zalecenia są uchylone przez HMO i firmy ubezpieczeniowe.",Yes
"Jedną z rzeczy, które zrobiliśmy, jest to, że wzięliśmy - zaczynamy przekształcać nasze wojsko.",Yes
To właśnie zrobimy.,No
"Wolałbym, jeśli dałeś mi 2 złe wybory -",No
"Więc jeśli masz 60 lub około 60 lat lub więcej, nie musisz dalej słuchać.",No
"Czterdzieści 3-więcej-stwierdzam, że to mają, jak sądzę.",Yes
"Myślę, że ciekawe jest wskazanie, że - w dwóch latach, kiedy byłem prezydentem, zawetowałem pięćdziesiąt sześć rachunków.",Yes
Faworyzuję wyższe pensje dla nauczycieli.,No
"Uważam jednak, że możemy dać prezydentowi potęg Stanów Zjednoczonych, oprócz tego, co obecnie ma w fakcie, który umożliwiłby mu bardziej skuteczne niż w radzeniu sobie z tymi strajkami.",No
"Naprawdę nie sądzę, aby twoje prawa były rozlane.",No
"Chcę zacytować kogoś nieco bliżej domu, Harry Truman.",No
I sankcjonowaliśmy ich.,Yes
"I uścisnąłem mu ręce na nim i wyznaczyłem moich członków, a Komisja nigdy się nie spotkała.",Yes
"Zobacz, jeśli coś powiem, będzie to błędne.",No
"Zachęca do korzystania z odnawialnych źródeł energii, takich jak etanol i biodiesel.",No
"A ponieważ to zrobiliśmy, w obszarach, w których zakończyliśmy, umowy handlowe lub eksport do Japonii wzrosły o 85 procent w ciągu ostatnich czterech lat, a nasz deficyt handlowy z Japonią spadł.",Yes
"Uważam, że ważne jest, abyśmy to zrobili, ponieważ w ciągu następnych dziesięciu lat równowaga władzy zacznie się poruszać na świecie z jednego kierunku - wobec nas lub w kierunku komunistów - i chyba że zaczniemy się identyfikować nie tylko z nie tylko z nimWalka antykomunistyczna, ale także z walką z ubóstwem i głodem, ci ludzie zaczną zwracać się do komunistów jako przykład.",No
"Powiedział, że tutaj wszyscy te intelektualni chwytają i narzekają i mówią, że to negatywne pokrycie.",No
Na tym świecie widzieliśmy rozwój ogromnego zagrożenia dla nas.,No
"I w związku z tym myślę, że musimy spojrzeć na przyszłość, mając na uwadze fakt, że walczymy z komunizmem w domu nie tylko na podstawie naszych praw, aby poradzić sobie z komunistami - nielicznymi, którzy stają się komunistami i nielicznymi, którzy to robiąZostań trażem podróżnikami, ale walczymy również w komunizmie w domu, przechodząc przeciwko tym różnym niesprawiedliwościom, które istnieją w naszym społeczeństwie, które żywią się komunistami.",No
"I przez tę agencję wycięto wiele stron, mężczyzna odpowiedzialny, i wysłał ją tutaj do CIA, gdzie przed wydrukowaniem zostało wycięte więcej stron.",Yes
"Powiedziałeś, że zmniejszysz deficyt na pół.",Yes
Ale nie musieliśmy spieszyć się na wojnę bez planu wygrania pokoju.,No
"Byłem prawdopodobnie jednym z pierwszych senatorów, wraz z senatorem Bobem Smithem z New Hampshire, byłym senatorem, aby zejść do KGB pod Square Treblinka i zobaczyć ryzę plików z nazwami.",Yes
I musimy się o tym wyjaśnić.,No
"I ludzie, którzy mają pracę -",No
Pochodzę z zachodniego Teksasu.,No
"I możesz to wyjąć na listach przebojów, patrzysz na wszystkie badania, które przeprowadziły różne grupy, wychodzisz 4, 5, 6 lat, nadal dryfujemy wraz z ogromnym deficytem.",Yes
Amerykanie chce kontroli broni.,No
I jest przykład.,No
"Złóżmy kilka wytycznych, abyśmy nie mieli ciągłej inflacji.",No
"Wróci nas do recesji ze swoimi planami podatkowymi, które przynoszą korzyści najbogatszym z Amerykanów.",Yes
"Tak, rozumiem, co to znaczy dla głównego dowódcy.",No
"Zostajesz wystarczająco długo, myślisz - jeśli mówisz o tym w Waszyngtonie, myślisz, że to zrobiłeś.",No
"To znaczy, ten facet, to za dużo.",No
"Istnieje więc pozytywne sposoby, aby nad tym popracować.",No
"Chciałbym wiedzieć, Anderson, dlaczego nie wychowujesz e-maili?",No
"Mówi Rosja, Rosja, Rosja, ale ja nie - może tak było.",No
Nie ufam Rosjanom.,No
... 17 Inteligencja - czy wątpisz w 17 wojskowych i cywilnych ...,No
I będziemy to robić.,No
"Wierzę, że musimy zrobić, jak wspomniał prezydent pod koniec swoich uwag, które polega na podejmowaniu ogromnych wysiłków w celu egzekwowania przepisów dotyczących broni, które mamy, i zmienić kulturę przemocy, którą mamy.",No
"Możemy być silni za granicą tylko wtedy, gdy jesteśmy silni w domu;A kiedy zostałem prezydentem, będziemy nie tylko silni w tych obszarach, ale także w obronie - zdolność obrony nie ma nic.",No
"Numer dwa, kradnąc naszą własność intelektualną;Nasze projekty, nasze patenty, nasza technologia.",No
Zapewnienie finansowania uniwersytetom i think tankom jest świetne.,No
To fundamentalna różnica między mną a senatorem Obamą.,No
"Byli gotowi pójść do pracy na poziomie stanowym i lokalnym, wszyscy.",No
Ponieważ jako senator była katastrofą.,No
"Mam tam tak wiele rzeczy, na które można odpowiedzieć, że wybiorę coś, co powiedziałeś wcześniej.",No
"Nie, myślę, że debata powinna być między tobą a Lloydem.",No
"Nawiasem mówiąc, wiceprezydent ma rację.",No
Nie musimy tego robić.,No
"Nie lubi Putina, ponieważ Putin przechytrzyła ją na każdym etapie.",No
"Chcę tylko wspomnieć, czy mógłbym -",No
"Jeśli zostaniesz prezydentem, ten kraj będzie w jakimś bałaganie.",No
A Iran i Irak są teraz bardziej niebezpieczne - Iran i Korea Północna są teraz bardziej niebezpieczne.,No
"Nie, edukacja jest tym, jak pomóc osobie, która straciła pracę.",No
"I musimy wykonać znacznie lepszą pracę w zapewnieniu firmom zachęt do budowy nowych firm lub rozszerzenia, ponieważ tego nie robią.",No
"O nie -nu -OH - UH - nieproliferacji, w maju L975, wezwałem na konferencję dostawców nuklearnych UH.",No
"To nie jest sposób na prowadzenie naszej polityki zagranicznej, w tym handel międzynarodowy.",No
Istnieje kilka naprawdę interesujących technologii.,No
"Oraz jedną z konsekwencji, aby umożliwić rodzicom w różnych wyborach.",No
"Używamy każdego zasobu, aby uzyskać Osamę Bin Ladena.",No
"A teraz wróciliśmy, ponieważ wzmocniliśmy obronę tego kraju i wierz mi, nie chcę, abyśmy wracali do tych dni.",No
"Wiesz, Barack Obama jest człowiekiem o wielkiej godności.",No
"Wzrost podatku, podatek od wszystkich w Ameryce.",Yes
"Wiele z nich ma związek z faktem, że nasze podatki są tak wysokie, prawie najwyższe na świecie.",Yes
"Po trzecie, to, co naprawdę szkodzi amerykańskim biznesie bardziej niż cokolwiek innego, to koszt opieki zdrowotnej.",No
"Przepraszam, nie słyszałem tego.",No
"A więc jeśli wierzysz w to samo, po prostu nie chcesz podnieść podatków od ludzi.",No
A teraz masz wybór.,No
"Rozumiem, że pobieranie Saddama Husseina było niepopularne.",No
"Cóż, pozwól mi przede wszystkim porozmawiać o naszych dyplomatach, ponieważ służą na całym świecie i wykonują niesamowitą robotę w bardzo niebezpiecznej sytuacji.",No
"Nikt nie ma tego poza prezydentem, który od dawna służył lub sekretarza stanu.",No
"Potrzebujemy dobrego, silnego pakietu ekonomicznego, niech sektor prywatny tworzy miejsca pracy i mogą to zrobić.",No
Zamierzam renegocjować NAFTA.,No
"A gdybyśmy poprosili o pozwolenie Pakistan, nie dostalibyśmy go.",No
"Najlepszym sposobem na obronę Ameryki na tym świecie, w którym żyjemy, jest pozostanie w ataku.",No
"Kiedy senator McCain cheerleadował prezydentowi, aby udał się do Iraku, zasugerował, że będzie szybki i łatwy, zostaliśmy powitani jako wyzwoliciele.",Yes
I nikt nie zbliżył się do tego z tej materii.,No
I nie zamierzam tego robić.,No
Czy nie czas przestać tworzyć obrazy?,No
W końcu osiągnie 50 centów pod koniec 5 roku.,Yes
Ale z dnia na dzień się pogarsza.,No
Nie dajemy już obrazu witalności.,No
Wierzymy w twardą miłość.,No
To świetna rzecz dla firm.,No
"Mają teraz plan pokrycia wszystkich, a ich składki to dwie trzecie reszty kraju.",Yes
"We wrześniu 1974 r. Dałem okazję dla wszystkich ewaderów, wszystkich dezerterów, aby dobrowolnie wyczyścić swoje zapisy, zdobywając możliwość przywrócenia ich dobrego obywatelstwa.",Yes
Ale przynajmniej zabrał od nich ten ciężar.,No
"Chirurg generalny wykonuje dobrą robotę, zachęcając do odpowiedniego rodzaju edukacji.",No
Spożywamy 50 procent światowej kokainy.,Yes
"I wszyscy jej przyjaciele, podatki, o których mówiliśmy, a ja po prostu dostałem to przez osmozę.",No
Pracuję nad tym od dłuższego czasu.,No
"I mogę cię zapewnić, że gdybyśmy nie podjęli silnych i silnych działań, które zrobiliśmy, byśmy byli skrytykowani bardzo, bardzo bardzo za siedzenie i nie poruszanie się.",No
Naprawdę nie myślę o nim zbyt wiele.,No
"Nazwałem czterech sędziów Sądu Najwyższego w stanie Teksas i poprosiłem ludzi o sprawdzenie ich kwalifikacji, obrad.",No
"W przeciwnym razie, jeśli znajdziemy głowy spotkania państwowego i nie robimy postępów, przekonamy się, że przyczyna pokoju zostanie zraniona, a nie pomogła.",No
"Pozwól, że zadam to pytanie Ameryce.",No
"Mój przyjaciel, Phyllis Hunter, jest tutaj.",No
"Myślę, że to również prawda w Ameryce Łacińskiej.",Yes
To będzie piękna rzecz do oglądania.,No
"I robimy postępy, robiąc trochę lepszy w sprawie zakazu.",Yes
"I tak, spójrz, zamierzam - co musisz o mnie wiedzieć, to podtrzymuję prawo, będę miał prokuratora generalnego, który egzekwuje prawo.",No
"Mówi, że da ci obniżki podatkowe.",No
"Nie podoba im się to, gdy jest niesprawiedliwe walenie i huśtanie o ludziach.",No
"Jim, mamy możliwość robienia obu.",No
"W rzeczywistości szacuje się, że uchylając Obamacare, patrzysz na 50 milionów ludzi tracących ubezpieczenie zdrowotne ...",Yes
"A jeśli nie możemy, zrobimy to - pójdziemy odrębnie, ponieważ była to katastrofa.",No
"Martwię się, co to robi w naszej przyszłości.",No
Zdecydowanie popieram program WIC.,No
To - następnym Kongresem będzie prawdopodobnie pierwszy miliard dolarów w historii Stanów Zjednoczonych.,No
"Po pierwsze, nie rozumiem, jak to możliwe dla jednej trzeciej ciała, takiego jak republikanie w Izbie i Senat, aby zatrzymać dwie trzecie, jeśli dwie trzecie są odpowiednio prowadzone.",No
