sentence,label
"Myślę, że te pieniądze powinny zostać włożone w odbudowę podstawy naszych miast.",No
"Ostatnią rzeczą, na której myślę, że musimy się skupić, jest odrobina historii, po prostu po to, abyśmy zrozumieli, co robimy w przyszłości.",No
"To, czego senator Obama nie rozumie, że jeśli bez warunków wstępnych usiadasz po drugiej stronie stołu od kogoś, kto nazwał Izrael „śmierdzącym zwłokami” i chce zniszczyć ten kraj i zetrzeć go z mapy, legitymizujesz te komentarze.",No
"Ale mamy również pełne prawo oczekiwać, że Rosjanie będą zachowywać się w sposób i zachowywać się nad - z krajem, który szanuje międzynarodowe granice i normy zachowań międzynarodowych.",No
Zrobiliśmy to na zamówienie wykonawczym.,Yes
"Myślę, że część odpowiedzi na to nawiedzanie tych dzieci, które są tam, a cierpi na rozszerzenie Medicaid, rzucić wyzwanie Stanom, a może będziemy musieli bardziej egzekwować w stanach pod względem opieki Medicaid.te.",No
"Rozpoczął swój biznes od 14 milionów dolarów, pożyczony od ojca i naprawdę wierzy, że im bardziej pomagasz bogatym ludziom, tym lepiej będziemy i że wszystko się stamtąd się ułoży.",Yes
"Nie potrzebowałem nikogo, kto powiedziałby mi, żebym poszedł do Organizacji Narodów Zjednoczonych.",No
"Jeśli uda nam się to zrobić, możemy poruszać się w kierunku nie tylko niezależności energetycznej, ale możemy stworzyć 5 milionów nowych miejsc pracy w całej Ameryce, w tym w sercu, gdzie możemy przerobić niektóre z tych roślin, aby te paliwo są bardzo paliwoweWydajne samochody, a także w celu tworzenia turbin wiatrowych i paneli słonecznych, rodzajów czystej energii, które powinny być motorem naszej gospodarki na następny stulecie.",No
"Czy będziemy mieli rząd tajemnicy, który wyklucza naród amerykański z uczestnictwa w podejmowaniu podstawowych decyzji, a tym samym obejmuje błędy i umożliwia naszemu rządowi - naszemu rządowi - odejście od zasad naszej konstytucji i rachunków praw?",No
"A zdolności nuklearne zostały przeszukane przez ONZ i nie było ani jednej scyntylli dowodów na to, że wiąże się to z nią jakakolwiek technologia USA.",Yes
"Zabawne było to, że Kalifornia, która zwykle jest powyżej średniej krajowej w inflacji i bezrobocia, po raz pierwszy, była poniżej średniej krajowej zarówno pod względem inflacji, jak i bezrobocia.",Yes
"Ale powiem ci, poinformuj puste, linie komórek macierzystych, które został udostępniony, każdy naukowiec w kraju powie ci: „Nie odpowiednie”, ponieważ są zanieczyszczone przez komórki myszy i ponieważ nie ma 60 lub70 - mają teraz tylko około 11 do 20 - i nie ma ich wystarczająco dużo, aby móc przeprowadzić badania, ponieważ są zanieczyszczone.",Yes
I przecięliśmy te trzystu agencji i tak znacząco.,Yes
"Będzie to działać, a kiedy zadziała, panie prezydent, wiem, że pogratulujesz mi.",No
"Powiedział, że to błąd.",No
"Cóż, oczywiście, gdzie był sektor prywatny, gubernator Reagan, w latach, w których nasze miasta pogarszają się?",No
"W rzeczywistości odwiedziłem Polskę, Jugosławią i Rumanię, aby upewnić się, że mieszkańcy tych krajów rozumieli, że prezydent Stanów Zjednoczonych i mieszkańcy Zjednoczonych są poświęcone ich niezależności, swojej autonomii i wolności.",No
"Faktem jest, że mój plan opieki zdrowotnej, Ameryka, jest bardzo prosty.",No
"I to wszystko jest kwestią tego, jakie są nasze priorytety.",No
"I jedna rzecz, którą musimy zrobić: uchylić i zastąpić katastrofę znaną jako Obamacare.",No
Bezpośrednio przed konwencją w Kansas City dodał kolejnego jednego punktu ośmiu miliardów dolarów w budżecie obrony.,Yes
"I chcę uspokoić naszych sojuszników w Japonii i Korei Południowej oraz gdzie indziej, że mamy traktaty o obronie obrony i będziemy je uhonorować.",No
"Mówię wam, że zrobię to-sprawię, że McCain-Feingold Campaign Finance Reform Bill jest pierwszym środkiem, który wysyłam do Kongresu jako prezydent.",No
"Wzmocniliśmy egzekwowanie prawa, a wszyscy w San Diego wiedzą, że wzmocniliśmy kontrolę nad granicą.",Yes
"Jeśli jesteś średnim dochodem, masz miejsce, w którym byłeś.",No
Zrobiliśmy to we własnym stanie.,No
"Popierałbym wersję Orrin Hatch, a nie wersję Senatora Kennedy'ego.",No
"Mieliśmy podatek BTU, przekształciliśmy się w podatek od gazu o wartości 35 milionów dolarów, co stanowi wzrost podatku podatkowego o 265 miliardów dolarów.",Yes
"Tak, byłbym zadowolony.",No
Pewnego dnia przeczytałem jego stwierdzenie.,No
"Ale inwestujesz w firmy, nie robi tego.",No
"Myślę, że to ważne i dzielę to.",No
"Mamy więc szczera różnica zdań: popieram ją, a on nie.",Yes
Po to jest prezydent.,No
"Ta orgia wydatków i ogromnych deficytów, które głosowałeś na prawie wszystkie jego budżety.",Yes
"Powiem tylko kategorycznie jestem dumny z ludzi, którzy przychodzą na nasze wiece.",No
"Jego doświadczenie nie uniemożliwiło mu udziału, angażowania lub w jakiś sposób zaangażowania się w relacje między tym rządem a panem Noriegą i handlem narkotykami w Panamie.",No
"Chcemy realizować ten plan w sposób, który obniży poziom uzbrojenia nuklearnego, zbuduje bardziej stabilny i spokojniejszy świat podczas dokonywania wyborów tutaj w domu.",No
"Słuchaj, ja - byłem na statkach marynarki wojennej, które miały elektrownie jądrowe.",No
"Ale uważam również, że każdy powinien mieć uczciwy strzał i każdy powinien zrobić swój uczciwy udział i każdy powinien grać zgodnie z tymi samymi zasadami, ponieważ tak się rozwija nasza gospodarka.",No
"I myślę, że to, co najprawdopodobniej zrobimy, to to, co zrobiliśmy w 1983 roku, kiedy służył senator Dole, i myślę, że wykonał dobrą robotę, kiedy służył w Komisji Ubezpieczeń Społecznych i dokonał skromnych zmian w ubezpieczeniu społecznym, aby zabezpieczyć społeczne, aby uzyskać ubezpieczenie społeczneUpewnij się, że będzie żywy i dobrze w XXI wieku.",Yes
Później będziemy mieli konkretne różnice.,No
"Poleciłem Kongresowi, że powinniśmy zwiększyć produkcję w tym kraju z sześciuset milionów ton rocznie do dwunastu a- miliard dwóch milionów ton do 1985 roku.",Yes
"Współpracowaliśmy bardzo ściśle z ministrami spraw zagranicznych Francji, Niemiec i Wielkiej Brytanii, którzy byli ludźmi przekazującymi mullahom, że jeśli spodziewasz się być częścią świata narodów, pozbądź się programów nuklearnych.",Yes
"Mam nadzieję, że dasz mi szansę pełnić funkcję swojego prezydenta.",No
A co z honorem mojego stanu?,No
"Jeśli wypróbowaliśmy wszystko inne, jeśli mamy sojuszników.",No
"Uważam więc, że zasady, które polecam, dotyczyły ogólnego nagłówka wzmocnienia Stanów Zjednoczonych.",No
"To są sędziowie, których wyznaczę.",No
Handel rośnie o około 12 procent.,Yes
"Po drugie, wszyscy popełniliśmy sami, podobnie jak wszyscy moi poprzednicy w Owalnym Biurze, aby nie zezwalać na rozpowszechnianie broni nuklearnej narodowi terrorystycznemu lub żadnemu innym narodowi, który obecnie nie ma tej broni ani możliwości wybuchowych.",No
Minęliśmy urlop rodzinny i lekarski.,Yes
"To, z czego wcześniej byliśmy bardzo dumni - siła naszego kraju, jego - integralność moralna, reprezentacja w sprawach zagranicznych tego, czym są nasi ludzie, to, co oznacza nasza konstytucja, zniknęła.",No
"I nie powinieneś przepraszać za to, że chcesz zachować wszystko, co możesz.",No
"Był chwilowy strach, że może wygrać i że rynki poszły w ten sposób.",No
Ale nie możemy zabić naszej drogi z tego bałaganu.,No
Moje własne pochodzenie różni się od jego.,No
"Możesz zdecydować, który z nas według ciebie ma rację.",No
"Chciałbym, żebyś to zrobił.",No
W ramach obniżki podatku jest to duża decyzja.,No
"I daj to prezydentowi, a jeśli Kongres nie jest wystarczająco duży, aby to zrobić, pozwól prezydentowi szanse na nadmiar wydatków.",No
"Zróbmy to siłą, a nie słabością.",No
"Cóż, ludzie dostają czeki i będą nadal robić czeki.",Yes
"Inne rzeczy są fałszywe, ale szczerze, chciałbym mówić o pozbyciu się ISIS i chciałbym mówić o innych rzeczach ...",No
"Weźmy przykład, który przytacza prezydent.",No
"Dziękuję bardzo, Chris.",No
I to wymaga dużo planowania i przygotowania.,No
"Teraz jestem bardzo zaskoczony, że senator Kennedy, który jest w Komisji Stosunków Zagranicznych, złożyłby takie oświadczenie jak ten rodzaj.",No
"Jeśli nie, biurokratyczny bałagan będzie kontynuowany.",No
"Kiedy masz siedem i pół, osiem milionów ludzi bez pracy, a ty masz trzy razy więcej inflacji niż podczas ostatniej ośmioletniej administracji demokratycznej, kiedy masz najwyższe deficyty w historii;Kiedy masz to - staje się coraz trudniejszy, daleko rodzina, aby odłożyć dziecko na studiach lub posiadać dom, istnieje naturalna skłonność do wyłączenia.",Yes
Ponieważ masz duży wzrost podatku.,Yes
"Nie będziesz mieć okazji;Będzie więcej deficytów, więcej narkotyków, więcej przestępstw i mniej zaufania do narodu amerykańskiego.",No
"Myślę więc, że musimy zmienić naturę polityki.",No
Gubernator Romney nie ma pięciopunktowego planu.,No
"I musielibyśmy zatem umieścić ich w pociągach, w autobusach, aby wyciągnąć je z naszego kraju.",No
"Cóż, krótko, ja - myślę, że to jest drugi raz, kiedy generał Brown wypowiedział, że - za co musiał przeprosić.",No
Miałem duże doświadczenie w kontaktach ze zwykłymi ludźmi w ciągu ostatniego roku i miesiąca.,No
"Będziemy mieć dużo pracy do wykonania, więc nie mogę zagwarantować, że zrobimy to w ciągu najbliższych dwóch lat, ale chciałbym zrobić w pierwszej kadencji jako prezydent.",No
"Po drugie, był federalny projekt ustawy o edukacji.",No
"Myślę, że program pana Bensona zawiódł.",No
Karuje rodzinnego rolnika.,Yes
"I myślę, że rząd federalny może być w sytuacji, w której byśmy oferowali i zapewnilibyśmy.",No
"Mam nadzieję, że ludzie zrozumieją, że Medicare dzisiaj jest ważny, ale nie nadąża za nowymi lekami.",No
"Pamiętam, jak siedziałem w Białym Domu, patrząc na tych generałów, mówiąc: „Czy masz to, czego potrzebujesz podczas tej wojny?",No
"Wprowadzimy zasady, które wprowadzę w swoim stanie i pozwolimy każdemu państwu opracować własne programy, aby ubezpieczyć ludzi i skupimy się na obniżeniu kosztów opieki zdrowotnej.",No
"To wrog, który pozwolono wyjść z tych gór.",No
"Oznacza to również pomaganie lokalnym okręgom szkolnym, które czasami znajdują rodziców dzieci w wieku szkolnym przelegane w kwestiach związanych z obligacjami, aby udzielić im pomocy w bezsprzeczalniku władzy więzi, abyśmy mogli budować nowe szkoły i zmodernizować klasy.",No
"Ale najważniejszą rzeczą, aby złagodzić presję na wszystkie siły zbrojne, jest szczerze prowadzić politykę zagraniczną, która uznaje, że Ameryka jest najsilniejsza, gdy pracujemy z prawdziwymi sojuszami, gdy dzielimy się ciężary światów, pracując nad naszym stanem stanu.Na najwyższych poziomach i naszej dyplomacji, aby sprowadzić inne narody na naszą stronę.",No
"Cóż, wiesz, kiedy mówiłem o 87 miliardach dolarów, popełniłem błąd w tym, jak mówię o wojnie.",No
"I powinno być konsekwencje, gdy nosisz broń do szkoły.",No
"Więc ty, drodzy wyborcy, jesteś na bloku aukcyjnym, a ci dwaj kandydaci licytują twoje głosy.",No
"Myślę, że wraz z poprawą technologii będziemy w stanie zrobić z tym jeszcze lepiej.",No
"Powinniśmy powiedzieć, że to dobre.",No
Mieszkańcy Serbii działali bardzo odważnie w wyrzucaniu tego faceta z urzędu.,No
"To naprawdę wszystko, co możemy zrobić.",No
"Nasza domowa inicjatywa - nasza inicjatywa własności domu - Nadzieja - która przeszła przez Kongres, jest dobrym początkiem, aby ludzie posiadali własne domy zamiast mieszkać w tych śmiertelnych kamieniach.",Yes
To jest na szczycie mojego programu.,No
Wynagrodzenia nauczycieli bardzo na szczęście wzrosły o pięćdziesiąt procent w ciągu ostatnich ośmiu lat w porównaniu z zaledwie trzydziestu czterech procent wzrostu innych wynagrodzeń.,Yes
Więc chcemy zakończyć dyskryminację.,No
"Jeśli chodzi o inne rzeczy, które właśnie powiedziałeś o terrorystach, kusi mnie zapytać, co byś zrobił.",No
"Nie wydaje mi się, że jest to potrzebne lub konieczne, aby mieć przepisy w tym szczególnym względzie.",No
Ilu z was jest w ramach planów opieki zarządzanej?,No
"Musimy postawić na przyszłość i wyjść poza obecne technologie, aby mieć zupełnie nową generację bardziej wydajnej, czystszej technologii energetycznej.",No
"Gubernator Romney mówi: Powinniśmy go zastąpić, po prostu go uchyli, ale - ale możemy to zastąpić czymś.",No
Chcę zobaczyć kontrolę nad niektórymi z tych projektów i chcę obniżyć stopy procentowe.,No
"Abraham Lincoln powiedział więc w połowie wojny secesyjnej, pomóżmy sfinansować linię kolejową Transcontinental, zacznijmy National Academy of Sciences, zacznijmy uczelnie dotacji gruntów, ponieważ chcemy dać te bramy dla wszystkich Amerykanów, ponieważ ponieważJeśli wszyscy Amerykanie mają możliwość, wszyscy będziemy lepiej.",Yes
"Cóż, przynajmniej mam plan walki z ISIS.",No
"Mam na myśli, że kobiety wiedzą, jak to jest zapłacić nierówną kwotę za równą pracę.",No
Dlatego mówimy wzajemne i weryfikowalne zamarzanie.,No
"W rzeczywistości jest więcej osób w rządzie, z wyjątkiem osób w pracy związanej z obroną.",Yes
"Ale musimy przetrwać te czasy, ale mam fundamentalną wiarę w Stany Zjednoczone Ameryki.",No
"Więc moje podejście jest, że musimy rozwinąć gospodarkę od dołu.",No
Musimy zainwestować w przystępność cenową.,No
"Jeśli zainwestujemy teraz w naszych młodych ludzi i ich zdolność do pójścia na studia, pozwoli im to doprowadzić tę gospodarkę w XXI wiek.",No
"Przyznajcie to, że Arkansas robi bardzo, bardzo źle przeciwko jakimkolwiek standardowi - środowisku, wsparciu dla funkcjonariuszy policji, cokolwiek to jest.",Yes
"A potem mamy jego własny rekord, czyli cztery kolejne lata, w których powiedział, kiedy kandydował na urząd, zmniejszy deficyt o połowę.",Yes
"Po co zagrozić naszym satelitom kosmicznym, od których polegamy?",No
Nadal musimy obejmować około 20 milionów ludzi i wiele dzieci.,Yes
"Powiedziałeś to samo, upraszczasz kod podatkowy, poszerzyć bazę.",Yes
"Faktem jest, że mamy teraz ludzi z Bliskiego Wschodu, rzekomo, którzy przechodzą przez granicę.",No
Noszę małą kartę w kieszeni zwanej dziesiątą poprawką.,No
"I myślę, że korzyści środowiskowe pochodzące z solidnego zarządzania ziemią powinny reprezentować nowy sposób dla rolników, aby uzyskać dochód, który umożliwi im - umożliwia dokonywanie rozsądnych wyborów w rotacji upraw, a kiedy opuścisz odłogę ziemii reszta.",No
"Wiesz, byłem w życiu publicznym od dawna i nikt nigdy nie kwestionował mojej roli, więc zadano mi wiele pytań na temat rzeczy, które wydarzyłyMogłem mieć.",No
"Na przykład w Kalifornii jest 200 000 osób, które straciły pracę związaną z obroną.",Yes
To nie będzie jak ostatnie cztery lata.,No
Wszystkie te rzeczy pochodzą z tego fundamentalnego nauczania i wiary wiary.,No
I pasuje do jego filozofii.,No
To jeden ze sposobów zmniejszenia aborcji.,No
Obejmuje większość siły roboczej.,No
"Myślę, że te - te działania podjęte przez prezydenta i lidera mają symboliczne znaczenie, a być może nawet materialne znaczenie, gdy możesz mieć nadzieję, że w tym czasie moglibyśmy zadzwonić do ludzi, którzy byli naocznymi świadkami.",No
"Myślę, że to świetne pytanie, ponieważ energia jest oblężona przez administrację Obamy.",Yes
Jesteśmy krajem opartym na wolności religijnej i wolności.,No
"Myślę, że przeprosiłeś za to.",Yes
"Miał Dom Demokratyczny, Senat Demokrata, super większość w obu domach.",Yes
"George Bush, który moim zdaniem jest jednym z najlepszych wiceprezydentów tego kraju - George Bush i ja przechyliliśmy kraj, a w ciągu ostatnich kilku miesięcy mieliśmy wspaniałe doświadczenie.",No
"To jest coś, nad czym będzie następny sekretarz skarbu, nad którym będzie musiał popracować.",No
"Podkreśl i subsydiuj modernizację roślin i sprzętu tutaj, a nie przenosząc rośliny za granicą.",No
"I myślę, że nadszedł czas, abyś zajął stanowisko ...",No
Naród amerykański byłby odpowiedzialny.,No
Nie było to właściwie przemyślane.,No
"Myślę, że nie mogliśmy sobie pozwolić na to, aby nie robić tych rzeczy.",No
Ponad połowa z tych 10 i pół miliona nowych miejsc pracy znajduje się w wyższych obszarach płacowych i będziemy mieli więcej produkcji i sprzedaży na całym świecie.,Yes
"Pozwól mi, Jason, wróć do ciebie minutę, ponieważ istnieje duża różnica w budżecie obrony.",No
"I to jest jeden z powodów, dla których moje państwo zmniejszyło przestępstwo o więcej niż jakikolwiek inny stan przemysłowy w Ameryce.",Yes
"Teraz przykład, który przytacza prezydent, nie ma nic wspólnego z aborcją.",No
"Przestańmy, wiesz, grając w grę polityczną, panie prezydent.",No
Ten naród jest nadzieją ziemi.,No
Mój ojciec był małym biznesmenem.,No
"George, Boston Harbour był zanieczyszczony przez 100 lat.",Yes
"I patrol graniczny, lód, wszyscy chcą ściany.",Yes
Wszystko wychodzi z twojej kieszeni i kieszeni.,No
"Wtedy naprawdę skupiłbym się na tym, wyciągnijmy te rzeczy.",No
"Kiedy poprosiłem Yassira Arafata i premiera Netanyahu, aby przybyli do Waszyngtonu i zebrali ich razem, a oni rozmawiali samotnie przez trzy godziny, byłem przekonany, że muszą mieć szansę zawrzeć ten pokój.",Yes
Musisz wykonywać trudne połączenia.,No
O to właśnie chodzi w tych wyborach.,No
"Finansujemy je - € ¢ wyjątkowym „Chciałbym, żeby było więcej pieniędzy - ale finansujemy je znacznie bardziej niż w przeszłości, i będziemy kontynuowaćrobiąc to.",Yes
Czy będziemy mieli równe szanse?,No
Prezydent złamał regułę płacową.,Yes
"Chris, nigdy nie powinna była ubiegać się o prezydencję w oparciu o to, co zrobiła z e-mailami i tak wieloma innymi rzeczami.",No
"Istnieje umowa, a mianowicie, że przestrzegają zasad, które zostały już ustanowione.",No
"Powinniśmy pomóc chronić nasze dzieci przed narkotykami, bronią, gangami i tytorem.",No
Ale teraz pomagają w wyborach.,No
To wymagałoby wielu negocjacji.,No
"Wiesz, Donald był bardzo szczęśliwy w swoim życiu i to wszystko na jego korzyść.",No
Pochwalam to każdemu.,No
"Pan Prezydent, dobrowolną rzeczą, którą zasugerowałem wiele lat temu, było to, że z młodym mężczyzną osieroconym i wychowanym przez ciotkę, która zmarła, ciotka nie kwalifikowała się do ubezpieczenia ubezpieczenia społecznego, ponieważ nie była jego matką.",Yes
"To nie sądzę, że jest przykładem „mówienia cicho”.",No
"Tylko ostatni punkt, który chcę zrobić, ponieważ senator McCain mówił o udzieleniu kredytu na zdrowie w wysokości 5000 USD.",No
"Mamy dziś okazję porozmawiać o przywództwie, charakteru naszego kraju i wizji przyszłości.",No
"Ludzie byli-ich życie zostało zniszczone za jedną piątą tego, co zrobiłeś.",No
"Pamiętaj teraz, przychody z ubezpieczenia społecznego przekraczają wydatki do 2015 r.",Yes
"I powinniśmy zażądać, aby Donald zwolnił wszystkie swoje deklaracje podatkowe, aby ludzie mogli zobaczyć, jakie są uwikłania i relacje finansowe, które ma ...",No
A oto moja obniżka podatków.,No
I rozwiązaliśmy to i rzeczywiście idziemy do przodu na całym świecie w znacznie spokojniejszy sposób.,No
"Tak więc w Izbie będą różne wskaźniki, a także w Senacie, a jako prezydent będę w stanie pracować z tym Kongresem.",No
"A te firmy, wiele z nich przeszło z biznesu, myślę, że około połowy z nich zainwestowano, przeszły z biznesu.",Yes
"Niemal na każdym etapie, nasze wojska pozostały w tych niezwykle trudnych misjach.",No
"W rezultacie rozmieściliśmy, a Sowieci nadal się rozmieszczali, a następnie negocjowaliśmy z siły.",Yes
Ale możesz stworzyć uczciwe pole gry i o tym mówię.,No
"Te programy, na które nie możesz sobie pozwolić, i udzielają ulg podatkowego.",No
Młodzi ludzie o wysokich klasach nie mogą znaleźć pracy.,Yes
"Istnieje kilka kwestii, w których, szczerze mówiąc, Joe Biden i ja otwarcie i szczerze nie zgodziliśmy się z polityką bezpieczeństwa narodowego, a on się mylił w wielu głównych.",No
"I na uznanie gubernatora wspierałeś nas w Libii i koalicji, którą zorganizowaliśmy.",Yes
"Ten prezydent podczas ostatniej debaty powiedział: „Cóż, byłoby to duża luka podatkowa, gdybyśmy to zrobili”.",No
"Wszyscy wiedzą, jak je naprawić.",No
"Faktem jest, że traktat Kioto był wadliwy.",No
"Potrzebne jest badanie, które zaproponowałem przez grupę zadaniową ekspertów w celu zbadania całego tego problemu, w jaki sposób można go zreformować i sprawić, że jest to brzmione, ale z założeniem, że nikt obecnie nie będzie zależny od ubezpieczenia społecznegoDywan wycofał się spod nich i nie otrzymał czeku.",No
"Ma kilku bardzo starszych liderów, którzy nie będą już zbyt dłużej.",No
"Uważam, że jednym z powodów, dla których mamy trudną sytuację, jest to, że w pierwszym miejscu, gdy nie zakończyliśmy zadania polużenia bin Ladena i miażdżącego al -Kaidy.",No
"Jest to plan analizowany przez niezależnych ekspertów, który stwierdził, że może wytworzyć 10 milionów nowych miejsc pracy.",Yes
"I uważam, że mamy wyniki, aby pokazać, że jesteśmy na dobrej drodze.",No
"Powodem, dla którego to poruszam, jest to, że zaproponował on 2,2 biliona dolarów nowych wydatków i mówi, że zamierza opodatkować bogatych, aby zmniejszyć lukę podatkową.",Yes
Główne zagrożenie jest zewnętrzne i będzie kontynuowane.,No
"Teraz niektórzy mówią, och, jesteś republikaninem, nie możesz sięgnąć do tych ludzi.",No
Tego nauczyłem się w Wietnamie.,No
Wydatki były tylko o 4 procent.,Yes
"Jim, prezydent rozpoczął ten segment, więc myślę, że dostaję ostatnie słowo.",No
I tak odwołam się od szerokiej gamy problemów.,No
A twój plan polega na przyjęciu stawki podatkowej od udanych małych firm z 35 do 40 procent.,Yes
Musimy być twarde wobec międzynarodowego terroryzmu.,No
"Więc jeśli to uchyli, nasz problem Medicare pogarsza się.",No
Gubernator zaproponował pominięcie generacji technologii.,Yes
"A kiedy wstałem i rozmawiałem z Kongresem, mówiłem z tego samego wywiadu, na który spojrzał, aby podjąć decyzje o poparciu zezwolenia na siłę.",No
"I wykonali wspaniałą robotę i byli wspaniałymi, wspaniałymi dziećmi.",No
Nie zgadzam się z tym punktem widzenia.,No
"Jednocześnie jednak nie wierzyłem, że modlitwę należy wprowadzić do wyborów lub być częścią kampanii politycznej - lub religii częścią tej kampanii.",No
"Myślę, że ten prezydent jest pierwszym prezydentem w historii, aby nie spotkać się z NAACP.",Yes
"Powiedziałem tylko, że musimy renegocjować te umowy, ponieważ nasz kraj nie może sobie pozwolić na obronę Arabii Saudyjskiej, Japonii, Niemiec, Korei Południowej i wielu innych miejsc.",No
"Uh Mr. Kraft, uh - myślę, że zapis można w tym - w ten sposób, który - jest taki, jak moim zdaniem satysfakcjonuje większość Amerykanów.",No
"Nie mam czasu, aby opowiedzieć ci historie.",No
Nie muszę się martwić w najbliższym czasie o Rezerwa Federalna.,No
"Najwyraźniej to, co zrobili, to płacili ludziom za wyjście i zarejestrowanie ludzi, i najwyraźniej niektórzy ludzie, którzy tam byli, tak naprawdę nie zarejestrowali ludzi, po prostu wypełnili kilka nazwisk.",Yes
"Wydaje mi się, że jest to krytyka, że znowu jest z jego strony złego.",No
"Senator Obama nie rozumie, że między nimi jest powiązany.",No
"Wiesz, dużo mówi się o tym, jak utrzymać rosnącą gospodarkę.",No
"Nie możemy brakować zaufania do zaopatrzenia krwi, jeśli chodzi o operacje i chirurgię i rzeczy tego rodzaju.",No
"Podróżowałem do czterdziestu ośmiu z pięćdziesięciu stanów, a podczas moich podróży dowiedziałem się, o czym myślą mieszkańcy Stanów Zjednoczonych.",No
"Mamy teraz okazję z ulepszonymi systemami transportu i ulepszonymi urządzeniami do ładowania w naszych portach, aby zobaczyć bardzo dobrą okazję na światowym rynku międzynarodowym, aby zastąpić OPEC Oil amerykańskim węglem jako podstawowym źródłem energii.",Yes
"Wszystko to zostało utracone, gdybyśmy przestrzegali planu senatora Obamy, aby mieć określone daty z wycofaniem, niezależnie od warunków na ziemi.",No
"Musimy inwestować i rozwijać, i to właśnie chcę robić.",No
"Może musimy lepiej wykonać w klinikach mentalnych, aby im pomóc.",No
"Myślę, że prawie każdy inny rozwinięty naród na świecie ma politykę energetyczną oprócz nas.",Yes
"Zamierzam upewnić się, że możemy nadal palić czysty węgiel.",No
Więc nie możemy po prostu wywiercić wyjścia z problemu.,No
"Była nienawiść, była podział - ludzie stracili wiarę w swój rząd pod wieloma, wieloma względami.",No
"Prawnicy procesowi i ja nie - wiesz, moja żona jest prawnikiem.",No
"Jest to - typowa postawa, która naprawdę powoduje spustoszenie w życiu ludzi, a następnie jest to pokryte, mówiąc, że nasz kraj oczywiście uzyskał 6 -procentową stopę bezrobocia lub 7 -procentową stopę bezrobocia i 6 -procentową inflację.",Yes
"Chciałbym po prostu porozmawiać o problemach, a więc -",No
"I moim zdaniem stanie się to automatycznie, ponieważ stawiam sędziów pro-life na dworze.",No
Pochodziłem z bardzo skromnych środków.,No
"Jest to administracja, która walczyła z reformą regulacyjną, która wyrzuca wielu małych biznesmenów i małych biznesmenów.",Yes
"I dlatego jest to tak krytyczne, że Ameryka po raz kolejny jest najbardziej atrakcyjnym miejscem na świecie, aby założyć firmy, budować miejsca pracy, rozwijać gospodarkę.",No
"To jest - typowy przykład, być może wielu innych, w którym ta administracja obaliła wybrany rząd i pomogła ustanowić dyktaturę wojskową.",Yes
"Innym punktem, które bym zrobił, jest to: to obniżenie tego, ile kosztuje rzeczy, myślę, że wielu naszych ludzi lepiej zrozumie, gdy spojrzą na to, co się stało, kiedy - podczas administracji Trumana, gdy rząd wydawał więcej niż to, my, my - myZnaleziono oszczędności w ciągu całego życia zjedzone przez inflację.",Yes
"Myślę, że naród amerykański jest gotowy do działania.",No
"Uważamy, że możesz zmienić federalny kodeks karny, który nie został zmieniony przez wiele lat.",Yes
"Zachowaliśmy siatkę bezpieczeństwa dla osób z prawdziwymi potrzebami w tym kraju, i to czyste demagogusze, że w pewnym sensie wyłączyliśmy wszystkie programy charytatywne lub wiele z nich dla osób, które mają prawdziwą potrzebę.",No
Mieliśmy rachunek za energię przed Senatem Stanów Zjednoczonych.,No
"A powodem, dla którego chcę, aby podatnicy o średnim dochodzie mieli niższe podatki, jest to, że podatnicy o średnim dochodzie zostali pochowani w ciągu ostatnich czterech lat.",Yes
"Teraz, aby go przybić, jest jedno wyjście - rosnąca, rozwijająca się baza pracy.",No
"Sugeruję, że istnieją dosłownie tysiące niepotrzebnych przepisów, które atakują każdy aspekt biznesu, a nawet bardzo w naszym życiu osobistym, które są niepotrzebne;ten rząd może się obejść;które zwiększyły koszty produkcji 130 miliardów dolarów;i które przyczyniają się do inflacji.",Yes
"Jestem dziś bardziej optymistą niż wtedy, gdy zacząłem od tego narodu, pod warunkiem, że mamy takie przywództwo w Waszyngtonie, które mogą z tobą współpracować, które mogą budować partnerstwa, które mogą budować miejsca pracy w każdej części tego kraju, a nie w niektórych częściachten kraj.",No
Zatrzymaliśmy się na to i w konsekwencji uratowaliśmy miejsca pracy w całej Ameryce.,Yes
Ponieważ - ponieważ jest to ważne.,No
"Pan Nixon dodałby gwarancję wyspom pięć mil u wybrzeży Republiki Chińskiej, gdy tak naprawdę nigdy nie protestował przeciwko komunistom chwytającym Kubę, dziewięćdziesiąt mil u wybrzeży Stanów Zjednoczonych.",Yes
"I wierzę, że jeśli wykonamy lepszą pracę w edukacji, damy ludziom - nadzieję i możliwość, na które zasługują i być może mniej przemocy.",No
"Otrzymaliśmy poparcie dla administracji, a potem nie, i zostaliśmy pokonani przez jeden głos w Senacie.",Yes
"Jeśli mamy dzieci, które nie są otoczone miłością i przywiązaniem - widzisz, patrzę na moje wnuki i zastanawiam się, czy kiedykolwiek nauczą się chodzić, ponieważ zawsze są w czyichś ramionach.",No
"Uważam, że jeśli jesteśmy zainspirowani, jeśli uda nam się osiągnąć pewien stopień jedności, jeśli możemy wyznaczyć nasze cele wystarczająco wysokie i pracować nad uznanymi celami w branży, sile roboczej i rolnictwa wraz z rządem na wszystkich poziomach, możemy osiągnąć wielkie rzeczy.",No
"Potrzebujemy silnego, wiarygodnego, skutecznego środka odstraszającego nuklearnego.",No
